Instance,Terminal,Layer,X location,Y location,Voltage
_177_,VDD,Metal1,32.9020,26.9410,1.199388
_176_,VDD,Metal1,29.5420,33.5380,1.199741
_175_,VDD,Metal1,16.1020,26.9410,1.199798
_174_,VDD,Metal1,17.5420,34.5010,1.199782
_173_,VDD,Metal1,16.5820,42.0610,1.199867
_172_,VDD,Metal1,16.5820,49.6210,1.199835
_171_,VDD,Metal1,16.5820,57.1810,1.199884
_170_,VDD,Metal1,75.9830,26.1030,1.198875
_169_,VDD,Metal1,63.3960,33.6200,1.194848
_168_,VDD,Metal1,64.0780,34.3530,1.194841
_167_,VDD,Metal1,70.3450,19.2350,1.191184
_166_,VDD,Metal1,70.5600,18.4060,1.191184
_165_,VDD,Metal1,74.4000,18.4060,1.191172
_164_,VDD,Metal1,12.0360,64.6590,1.199819
_163_,VDD,Metal1,10.7100,79.6600,1.199439
_162_,VDD,Metal1,8.6400,71.3260,1.199879
_161_,VDD,Metal1,75.0230,33.6630,1.194798
_160_,VDD,Metal1,66.7560,48.7400,1.199030
_159_,VDD,Metal1,76.0780,41.9130,1.199395
_158_,VDD,Metal1,60.2650,33.6850,1.194868
_157_,VDD,Metal1,72.4800,19.3930,1.191177
_156_,VDD,Metal1,60.9600,34.5130,1.194868
_155_,VDD,Metal1,75.5030,56.3430,1.198110
_154_,VDD,Metal1,65.7960,57.0990,1.198118
_153_,VDD,Metal1,67.4380,49.4730,1.199027
_152_,VDD,Metal1,74.6650,64.5950,1.196465
_151_,VDD,Metal1,76.8000,79.8730,1.198664
_150_,VDD,Metal1,63.8400,48.6460,1.199055
_149_,VDD,Metal1,68.9760,79.7360,1.198672
_148_,VDD,Metal1,63.3960,71.4200,1.198773
_147_,VDD,Metal1,59.2810,71.4860,1.198802
_146_,VDD,Metal1,77.0150,72.1550,1.198755
_145_,VDD,Metal1,60.4800,63.7660,1.196473
_144_,VDD,Metal1,71.5200,79.8730,1.198672
_143_,VDD,Metal1,39.6960,72.1760,1.199389
_142_,VDD,Metal1,48.9230,79.7790,1.199125
_141_,VDD,Metal1,52.5580,79.0460,1.199012
_140_,VDD,Metal1,40.0550,64.5950,1.199301
_139_,VDD,Metal1,39.8400,71.3260,1.199389
_138_,VDD,Metal1,46.5600,86.4460,1.199911
_137_,VDD,Metal1,25.2960,79.0230,1.199363
_136_,VDD,Metal1,31.6430,86.5400,1.199934
_135_,VDD,Metal1,28.0810,79.7130,1.199296
_134_,VDD,Metal1,25.6550,79.7150,1.199363
_133_,VDD,Metal1,34.5600,86.4460,1.199927
_132_,VDD,Metal1,28.8000,86.4460,1.199943
_131_,VDD,Metal1,27.9830,64.6160,1.199301
_130_,VDD,Metal1,26.4360,57.0990,1.199683
_129_,VDD,Metal1,32.3980,57.0330,1.199580
_128_,VDD,Metal1,26.1850,56.3650,1.199683
_127_,VDD,Metal1,29.2800,57.1930,1.199597
_126_,VDD,Metal1,7.2000,63.7660,1.199807
_125_,VDD,Metal1,27.0230,41.9360,1.199784
_124_,VDD,Metal1,26.3630,49.5390,1.199348
_123_,VDD,Metal1,32.8780,41.2460,1.199707
_122_,VDD,Metal1,41.0650,56.3650,1.198456
_121_,VDD,Metal1,25.9200,48.6460,1.199348
_120_,VDD,Metal1,7.2000,49.6330,1.199824
_119_,VDD,Metal1,42.0960,64.6160,1.197546
_118_,VDD,Metal1,55.1630,49.5390,1.199101
_117_,VDD,Metal1,59.7580,56.3660,1.198130
