Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_132_812,VDD,Metal1,397.2090,517.2610,1.200000
FILLER_132_805,VDD,Metal1,393.8490,517.2610,1.200000
FILLER_132_798,VDD,Metal1,390.4890,517.2610,1.200000
FILLER_132_791,VDD,Metal1,387.1290,517.2610,1.200000
FILLER_132_784,VDD,Metal1,383.7690,517.2610,1.200000
FILLER_132_777,VDD,Metal1,380.4090,517.2610,1.200000
FILLER_132_770,VDD,Metal1,377.0490,517.2610,1.200000
FILLER_132_764,VDD,Metal1,372.9600,517.8600,1.200000
FILLER_132_757,VDD,Metal1,370.8090,517.2610,1.199999
FILLER_132_750,VDD,Metal1,367.4490,517.2610,1.199999
FILLER_132_743,VDD,Metal1,364.0890,517.2610,1.199999
FILLER_132_736,VDD,Metal1,360.7290,517.2610,1.199999
FILLER_132_729,VDD,Metal1,357.3690,517.2610,1.199999
FILLER_132_722,VDD,Metal1,354.0090,517.2610,1.199999
FILLER_132_715,VDD,Metal1,350.6490,517.2610,1.199999
FILLER_132_708,VDD,Metal1,347.2890,517.2610,1.199999
FILLER_132_701,VDD,Metal1,343.9290,517.2610,1.199999
FILLER_132_694,VDD,Metal1,340.5690,517.2610,1.199999
FILLER_132_687,VDD,Metal1,337.2090,517.2610,1.199999
FILLER_132_680,VDD,Metal1,333.8490,517.2610,1.199999
FILLER_132_673,VDD,Metal1,330.4890,517.2610,1.199999
FILLER_132_666,VDD,Metal1,327.1290,517.2610,1.199999
FILLER_132_659,VDD,Metal1,323.7690,517.2610,1.199999
FILLER_132_652,VDD,Metal1,320.4090,517.2610,1.199999
FILLER_132_645,VDD,Metal1,317.0490,517.2610,1.199998
FILLER_132_638,VDD,Metal1,313.6890,517.2610,1.199997
FILLER_132_560,VDD,Metal1,276.2490,517.2610,1.199991
FILLER_132_553,VDD,Metal1,272.8890,517.2610,1.199991
FILLER_132_546,VDD,Metal1,269.5290,517.2610,1.199990
FILLER_132_532,VDD,Metal1,261.3600,517.8600,1.199992
FILLER_132_525,VDD,Metal1,259.4490,517.2610,1.199993
FILLER_132_518,VDD,Metal1,256.0890,517.2610,1.199994
FILLER_132_511,VDD,Metal1,252.7290,517.2610,1.199995
FILLER_132_504,VDD,Metal1,249.3690,517.2610,1.199996
FILLER_132_497,VDD,Metal1,246.0090,517.2610,1.199996
FILLER_132_490,VDD,Metal1,242.6490,517.2610,1.199996
FILLER_132_483,VDD,Metal1,239.2890,517.2610,1.199996
FILLER_132_476,VDD,Metal1,235.9290,517.2610,1.199997
FILLER_132_469,VDD,Metal1,232.5690,517.2610,1.199997
FILLER_132_462,VDD,Metal1,229.2090,517.2610,1.199997
